@relation segment

@attribute original numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Membrane_projections_0_11_1 numeric
@attribute Membrane_projections_1_11_1 numeric
@attribute Membrane_projections_2_11_1 numeric
@attribute Membrane_projections_3_11_1 numeric
@attribute Membrane_projections_4_11_1 numeric
@attribute Membrane_projections_5_11_1 numeric
@attribute class {'class 1','class 2'}

@data
1353,6049.314697,30769.387695,-40498,324813232,-31207.758789,-49788.240234,-0.014351,5.7009700234015539E17,345346448,1321.29071,5639.199707,29228.633789,-38651.792969,301764040,-30120.786133,-47182.800781,-0.022947,4.3824750212730061E17,291231952,96095.15625,57797.525391,487404.203125,56657.984375,1105.511597,3461.202759,20609.144531,-28004.116211,175089144,-23350.739258,-32657.493164,-0.086791,6.9013267531431936E16,86775360,215.779114,9201.76709,4094.670288,431543.703125,20269.348633,696.194061,1216.525757,8861.075684,-12384.121582,37211358,-11284.595703,-13483.647461,-0.16529,7.45658801717248E14,4837198,625.096649,409.317535,90022.507813,1687.620819,478081.8125,19545.098633,458.149567,605.120453,287.828064,4581.495605,119.861908,466.636353,'class 2'
872,6046.407227,22890.196289,-18973,26308288,-6790.164063,-31155.834961,0.858511,2.45196828226617344E17,631140336,867.515152,5687.925293,21516.70459,-18658.149902,33071328,-7434.450195,-29881.850586,0.854277,1.8708541611180032E17,536733488,108001.949219,42552.071289,302596.75,55555.224609,815.81958,3738.301636,14618.59375,-16253.265137,48502634,-9973.058716,-22533.47168,0.819495,3.2501996971884544E16,171110336,51.695572,12368.057129,3470.822144,255625.640625,25357.564453,586.498199,1497.339355,6741.821289,-9019.922852,19353508.5,-7392.071045,-10647.774902,0.765373,6.92342486990848E14,11795649,281.016953,229.321381,33316.59668,4781.888306,324880.28125,25914.129883,344.340683,583.420441,198.987152,3443.406738,145.957184,302.996597,'class 2'
63,706.895477,3053.342163,2077,-3077494,4124.342773,29.657135,1.258604,7.1482644365312E13,16870914,67.343309,703.012451,3147.341553,2119.837769,-3212696.5625,4194.600952,45.074646,1.296757,7.4183641923584E13,17487555.5,13495.831299,1368.166641,2420530.875,325488.757813,89.544786,686.273499,3661.529297,2354.546875,-4578385.8125,4668.109497,40.984161,1.468957,1.46377657024512E14,23893551.5,-22.201477,20155.769043,5118.131592,1581645.875,108551.640625,131.11216,672.665985,3818.737793,3229.22998,-1865506.46875,5401.839355,1056.620712,-1.363777,1.94454145204224E14,19077939.5,-63.76885,-41.567373,503688.578125,4918.269409,945383,50250.183594,163.194275,450.590897,47.981817,1631.942688,142.000355,90.487503,'class 2'
160.5,1172.737793,8100.856812,3936,-35624998,9424.876465,-1552.876495,-0.074838,6.112555003019264E15,163542824,167.617985,1191.965698,8030.890503,3743.102051,-34891586.5,9192.188354,-1705.984375,-0.046292,4.873785696059392E15,157583153,36471.920898,6385.930908,1689627.3125,198039.96875,202.444298,1292.218567,7355.216309,2662.180176,-27520577.25,7711.937744,-2387.577454,0.050121,8.81397115912192E14,117183338,-34.826313,10705.891602,4331.042969,1231477.9375,63782.171875,247.465469,1094.58252,3882.090454,627.359253,-6493467.75,3290.30835,-2035.589737,-1.4314,6.5929060810752E13,28653360,-79.847485,-45.021172,365730.65625,2834.173462,855920.0625,36073.831055,231.827377,528,86.15909,2318.273682,165.985947,149.800003,'class 2'
372.5,2818.998169,17364.448242,2389,-159084894,14706.689941,-9928.69043,-1.424969,7.242305119453184E15,657280256,383.099167,2767.184021,16483.230957,1642.210205,-141746932,13338.994629,-10054.573853,-1.424216,7.502773142683648E15,586514176,69515.337891,21206.199707,1170514.53125,115314.617188,438.615448,2422.722778,11613.005371,-2026.913086,-58358132,5981.817017,-10035.643066,-1.423835,8.354590382620672E15,260645064,-55.516281,11857.47998,2770.536987,925259.4375,36916.947266,421.766052,1405.258362,4904.904053,-3663.442993,-2107061.375,-953.501587,-6373.384521,-1.415421,5.27489797455872E14,29571228,-38.666885,16.849396,252982.359375,1598.835083,747744.40625,26041.792969,323.368713,554.881836,139.045456,3233.687012,155.756844,280.159103,'class 2'
942.5,4878.898682,26976.228516,-22068,56768272,-9405.891113,-34730.109375,-1.277805,3.2613940972643942E17,682390432,937.063171,4621.031494,25524.356445,-21596.072266,60307016,-9829.352051,-33362.791992,-1.284392,2.54044290827681792E17,591344768,86519.832031,46901.353516,803724,69987.164063,875.403229,3171.960083,17589.811523,-18270.52832,63702240,-11334.224487,-25206.832031,-1.327268,4.9171051736727552E16,209806848,61.659943,9804.811035,3494.072388,673669.84375,22176.049805,620.678528,1298.178955,7486.732178,-9694.368164,22417778.625,-7891.095825,-11497.640625,-1.377712,9.3305547259904E14,14885456,316.384644,254.724701,167950.476563,967.411346,631805.96875,19345.632813,443.261322,588.025024,241.36364,4432.613159,125.712029,460.490906,'class 2'
1667,4331.995361,40615.597656,-55893,779045568,-50368.041016,-61417.958984,-0.436242,3.4924158703475098E17,183964768,1615.524231,3989.401611,38481.786133,-53030.230469,702024304,-47985.654297,-58074.804688,-0.431407,2.67759987567099904E17,155355357.25,82823.785156,65253.472656,544999.328125,48426.683594,1297.957947,2244.617126,26369.251953,-36639.524414,335702192,-33940.751953,-39338.296875,-0.294436,4.2698445357580288E16,47699412,317.566284,6454.265869,4504.995361,477220.984375,14973.094238,762.814301,675.414246,10341.646973,-14535.259766,52791506,-13847.679688,-15222.839844,-0.176469,4.53394156224512E14,2632175.171875,852.70993,535.143646,107418.792969,701.694946,517542.703125,15106.174316,543.556,637.302277,410.522736,5435.560059,73.936049,566.386353,'class 2'
1683.5,4051.430908,40664.691406,-56252,788047824,-50795.585938,-61708.414063,0.67753,3.5061202519955866E17,178816096,1629.704651,3746.843018,38579.916992,-53475.449219,713312720,-48554.527344,-58396.369141,0.690782,2.64166405610405888E17,146867485.25,84548.863281,63563.464844,364558.421875,39394.283203,1308.526917,2170.586121,26626.104492,-37271.765625,347990416,-34868.918945,-39674.613281,0.879121,3.5963496403304448E16,36910532,321.177734,6570.95166,4533.289795,330389.71875,12287.446777,767.698242,651.811829,10434.135254,-14705.453125,54041652,-14081.392578,-15329.513672,1.042046,3.81118312349696E14,2096322.921875,862.006409,540.828674,66121.908203,603.333374,412028.109375,12560.797363,551.36084,627.252258,473.85228,5513.608398,44.588394,555.330688,'class 2'
1011.5,4848.284668,24596.595703,-23833,119323648,-13074.619385,-34591.380859,1.207528,3.3192313750972006E17,471240352,997.123352,4614.432861,23419.471191,-23215.635986,117905068,-13252.277832,-33178.994141,1.209229,2.53873481588932608E17,406154720,94983.652344,42783.97168,242822.960938,40154.457031,896.084534,3256.749023,16664.952148,-19021.947754,91308480,-13301.623119,-24742.273438,1.215407,3.999388451995648E16,139403120,101.038818,10479.840088,3435.900269,224970.109375,12595.046875,628.361908,1306.406006,7386.098145,-9901.4021,24937243.75,-8419.400879,-11383.40332,1.205547,6.77301880619008E14,9749719.75,368.761444,267.722626,38887.694336,537.047516,319779.015625,11175.128906,455.083008,571.115906,345.715912,4550.829956,74.319059,451.512512,'class 2'
31.5,548.657471,9591.030273,10086,2929025.5,14875.163574,5296.836548,-0.217349,9.3352657682432E15,91860888,38.853088,547.862839,9559.256348,10007.47168,1916402.75,14841.577637,5173.365479,-0.234461,9.34967538352128E15,93566508,119668.791016,2019.431335,7988429.75,332797.53125,88.781971,580.321075,10542.857422,10972.788086,-2303520,16706.885254,5238.691406,-0.372951,1.7764831381684224E16,133218336,-49.928883,697297.71875,863.282227,4832317.125,65275.236328,281.091255,1258.621885,23950.374512,24937.575195,-36865908,38912.517578,10962.633789,-0.475983,9.0480895767819059E17,872874272,-242.238167,-192.30928,1939441,938.643997,2038712.625,41279.474609,620.837463,2105.630371,74.478262,6208.374634,681.27002,276.375008,'class 2'
80,1386.002136,10585.977539,10702,-21259880.5,17447.807129,3956.192871,-0.594569,2.1203536280813568E16,200125848,93.760431,1372.517975,10240.874023,10175.631348,-21851832.5,16815.96582,3535.296631,-0.593316,1.8149772657426432E16,191711768,46253.488281,5626.461182,4880127.875,210032.953125,176.322006,1314.958954,8344.872803,7198.288818,-22698066,13175.829102,1220.74884,-0.586805,6.929866112892928E15,146129104,-82.561575,157710.085938,1886.527588,3174672.75,40585.833984,288.94503,549.036558,10202.792236,9135.885376,-24652924,16099.151367,2172.619568,-0.55395,3.7345372535783424E16,213737188,-195.184601,-112.623024,1183961.0625,332.804123,1599845.5,27892.450195,364.869553,895.225281,131.349804,3648.695557,250.639549,275.280678,'class 2'
268.5,2604.276978,13910.53125,6375,-131062190,18059.518555,-5309.518555,-0.922283,1.8890585259638784E16,577727264,285.809288,2548.730957,13152.362305,5718.978271,-118836156,16846.730469,-5408.77417,-0.91888,1.4497645196214272E16,520898640,61862.962891,16413.936035,2754851.6875,139353.089844,368.215492,2222.22113,8950.491455,1764.567383,-59616860,9669.78833,-6140.653259,-0.893767,3.188796388540416E15,254234552,-82.406204,29617.249512,3642.171143,1939891.6875,29665.479492,393.458954,1252.730957,4754.296509,125.643799,-12952744,4009.981491,-3758.693665,-0.793971,7.479152869376E14,63274306,-107.649666,-25.243462,654570.25,320.897034,1191427,21402.760742,366.275787,617.381836,192.045456,3662.757813,153.891724,337.231232,'class 2'
466.5,3652.181274,19082.19043,639,-229678664,15820.234863,-14542.235352,-1.220851,4.430165618720768E15,923758336,480.267654,3542.483154,17895.49707,-162.755615,-201889256,14080.552246,-14406.062988,-1.22036,4.36187885993984E15,812861664,79213.453125,27818.769531,1439564.53125,99040.511719,542.869095,2871.349609,11650.602539,-4313.092529,-74377812,4665.496948,-13291.681641,-1.215901,8.111155595706368E15,322466944,-62.60144,11526.970215,3705.417358,1107938.75,26928.708008,488.844147,1463.664429,4823.088501,-4850.050171,-1171177.375,-2090.964432,-7609.135986,-1.181605,7.08873128247296E14,30743026,-8.576492,54.024948,324841.625,794.643829,845097.3125,20865.516602,381.440414,587.650024,191.318184,3814.404053,143.727982,366.651703,'class 2'
479.5,4222.467041,20448.878906,1019,-229626928,16219.213379,-14181.213867,-0.043808,6.484238023000064E15,925962112,495.251526,4088.345703,19088.961914,-81.661621,-200544360,14115.54248,-14278.865234,-0.044429,4.603509290827776E15,807841472,91333.3125,28993.935547,715519,82787.878906,562.999939,3220.012573,12105.804688,-5203.678467,-66548184,3386.897095,-13794.253906,-0.052188,9.299317965717504E15,295927616,-67.748413,12949.929688,2686.386353,604698.90625,30449.757813,503.274338,1546.951843,5341.616699,-6026.269531,3276676,-3609.573364,-8442.96582,-0.068845,8.60161790967808E14,23382320,-8.022812,59.725601,141443,2255.683716,576782.25,25398.993164,347.964279,558.602173,148.992096,3479.6427,157.138992,339.059113,'class 2'
326,3392.069214,17506.39209,7689,-175153400,21611.594727,-6233.594421,1.065886,5.4892145743495168E16,776849088,340.426407,3344.319458,16293.442871,6497.108398,-155817520,19555.619141,-6561.402832,1.066751,3.8000656367222784E16,683124672,87823.71875,20761.845703,409584.5625,80095.214844,413.493774,2905.023438,9899.124023,228.373779,-64101264,8457.819824,-8001.072021,1.068273,3.938271738462208E15,270913472,-73.067368,14389.04248,2205.529541,347356.359375,37868.574219,421.36882,1572.820679,4073.494873,-3864.549072,-2067809.125,-1311.150055,-6417.947998,1.052692,4.14615624220672E14,26253331,-80.942413,-7.875046,53145.249023,6702.603027,389459.875,33600.927734,285.535942,569.333984,99.719368,2855.359375,182.929764,232.411377,'class 2'
215.5,1609.599243,12847.771973,9374,-97106462,20028.522949,-1280.522644,0.709418,5.56915121717248E16,482310024,213.545799,1663.802521,12229.236816,8840.201172,-88907592,19023.268066,-1342.866058,0.712891,4.2014024535113728E16,437228576,61631.859375,10766.125244,427250.90625,68116.742188,229.690987,1877.665955,8456.217041,5006.553711,-48951482,12398.172363,-2385.064545,0.729414,5.24814066384896E15,221824160,-16.145187,13357.226563,1546.646118,277517.921875,39154.277344,286.863167,1383.311218,3264.91687,-403.994446,-7633184,2492.732269,-3300.72113,0.717832,1.00081961271296E14,33636783,-73.317368,-57.17218,33260.383789,8389.626465,279177.703125,41538.599609,224.068436,563.886383,57.477274,2240.684326,196.50354,132.115913,'class 2'
20,228.252914,1726.365295,1336,-1044574,2523.45105,148.548939,1.200717,1.2438320185344E13,6001608,20.340015,229.187393,1743.040344,1403.37677,-967552.625,2577.766846,228.986618,1.202109,1.3931863605248E13,5898216.75,3582.249939,213.701942,2092670.25,346715.4375,22.844437,251.317253,1888.66272,1756.417908,-580704.578125,2882.462524,630.373383,1.237599,2.2232942247936E13,5557154.25,-2.504423,26417.318848,2427.039001,1186053.21875,157561.5625,52.135571,325.582619,3767.873291,4068.616211,1277049.4375,5842.644043,2294.588318,0.099159,2.4916868988928E14,12710636,-31.795556,-29.291134,339373.65625,12744.556641,701038.8125,80269.035156,98.201626,277.574997,12.45,982.016266,90.262695,63.077271,'class 2'
70.5,442.160278,2969.314087,2686,-1703600,4599.006348,772.993626,1.121294,1.71594490052608E14,15360712,68.0751,459.078064,3085.622681,2784.278015,-1853014.9375,4753.767456,814.788589,1.14033,1.97561329647616E14,16461473.5,12836.751221,797.334572,1373414.6875,242836.398438,63.774513,557.679672,3632.083618,3112.513794,-2979326.84375,5357.909546,867.118134,1.242898,3.23215113060352E14,22545290.5,4.300587,8857.239746,2255.831787,921779.5,103732.300781,109.312225,675.269302,3284.100952,2465.812927,-2470131.8125,4442.010254,489.615433,1.434832,8.809200222208E13,16189239,-41.237125,-45.537712,241234.484375,8834.226318,650991.65625,60415.783203,146.85836,444.25,27.574999,1468.583618,141.775215,91.362499,'class 2'
116.5,988.302094,8187.912109,7067,-16721294,12048.935547,2085.064209,1.233854,1.24860600680448E16,127241192,120.324726,1034.144714,8065.504395,6736.178101,-17843425.125,11715.747559,1756.608704,1.24756,1.0453242534166528E16,124662468,37461.232422,4537.578369,898738.875,160162.613281,148.720837,1236.638702,7092.857422,4736.657227,-18966049.5,9417.627197,55.687134,1.308291,2.643823893151744E15,98728464,-28.396111,11128.095215,1323.401123,692606.4375,66596.638672,219.01001,1112.378754,3662.469482,778.502258,-6270490.25,3372.622803,-1815.618393,1.360959,4.6737656905728E13,27150474,-98.685284,-70.289173,161464.503906,5964.876953,582498.5625,44944.072266,207.968178,561.550018,54.049999,2079.681763,174.590729,141.512501,'class 2'
281,2850.473083,15846.100098,6923,-119870828,18002.882813,-4156.883057,1.303716,1.7654985445605376E16,538774880,296.461174,2817.223267,14952.592773,5922.989746,-108096152,16457.132813,-4611.15332,1.304955,1.2209064222130176E16,480615304,75411.675781,16858.549561,593969.84375,102714.265625,364.563583,2508.891174,10127.20166,908.686279,-48209998,8162.294922,-6344.922546,1.30744,4.0421279399936E15,213758072,-68.102409,13716.066895,1906.619873,506256.625,42780.960938,386.381149,1468.662415,4403.895142,-3020.515503,-2811080.375,-430.443848,-5610.587158,1.301129,3.49103014805504E14,27074389,-89.919975,-21.817566,103103.910156,4068.306396,503920.90625,33562.552734,279.155914,574.352173,99.173912,2791.559082,176.371429,244.945465,'class 2'
890,5392.883057,24242.038086,-17411,38418032,-5582.654297,-29239.344727,1.219646,2.50441830636716032E17,588918128,879.479065,5106.513916,22793.239258,-17137.382324,40912664,-6175.891602,-28098.874023,1.217016,1.88806720590446592E17,507728656,100908.636719,39890.107422,399199.203125,69458.699219,793.108307,3509.255249,15125.137695,-14937.266357,44838720,-8629.617676,-21244.915039,1.188289,2.9141533760421888E16,172896128,86.370758,12346.885742,3286.984253,362572.765625,28543.056641,578.789871,1465.298645,6715.960205,-8716.022949,18070255.375,-7003.073242,-10428.972656,1.143577,6.72765120086016E14,13334062,300.689194,214.318436,63515.03125,2975.893188,423058.09375,25598.458984,362.852524,575.697601,195.45652,3628.525146,151.288872,345.204559,'class 2'
1781,5360.299805,39365.875977,-54056,746310000,-48067.87793,-60044.121094,0.528937,3.2430628037197824E17,182736162,1690.541809,5001.8479,36965.353516,-50853.814453,659076440,-45348.526367,-56359.101563,0.53298,2.46567445328822272E17,153785842,100477.964844,61760.712891,273532.3125,52514.888672,1227.615295,3113.136841,24084.746094,-33509.240234,282591544,-30508.143555,-36510.336914,0.55317,3.5392156164161536E16,44465052,462.926514,9245.170654,4495.317505,256778.335938,20673.424805,715.454071,1136.351135,9457.577148,-13303.885254,44127506,-12556.44043,-14051.330078,0.551562,4.01536668663808E14,2679820,975.087769,512.161224,38079.010742,2447.11853,346167.28125,20244.991211,438.608795,587.345428,323.62352,4386.087891,96.063335,418.584686,'class 2'
1725.5,5267.422852,39084.076172,-54312,764858336,-49143.011719,-59480.988281,-0.553523,2.48608976428597248E17,128321418,1648.458374,4921.780273,36812.339844,-51210.933594,676870624,-46440.232422,-55981.632813,-0.543705,1.91654029296664576E17,108985074,102064.300781,61520.947266,192034.15625,44710.115234,1230.848511,3097.282593,24356.926758,-34097.538086,293174144,-31420.079102,-36774.99707,-0.470191,2.9829054676860928E16,33772230,417.609863,9039.082764,4551.299316,182123.726563,16938.058105,717.364929,1139.276855,9459.845703,-13329.522461,44424502,-12653.984863,-14005.060059,-0.380449,3.22541549780992E14,2099310.5,931.093475,513.483582,22423.128906,2205.030762,277551.59375,16750.980957,454.32901,589.93634,304.406128,4543.290039,98.759937,448.163086,'class 2'
184,748.061646,5526.172852,2505,-20671068,7153.807129,-2143.807129,-0.575068,4.74825738944512E14,90445256,179.182415,723.114502,5517.792969,2799.027771,-19752865,7394.708984,-1796.653442,-0.589485,5.77243873017856E14,88325568,46926.428711,3781.340881,6347371.5,377698.1875,162.892086,661.653122,6151.046143,4712.135742,-15787512.75,9406.562988,17.708374,-0.66355,2.016056440782848E15,88776264,16.290329,331772.382813,2312.905151,3984680,73398.880859,241.691498,791.484436,14589.435059,14789.105957,-26587474,23831.530762,5746.681641,-0.552659,1.55331192911036416E17,376309320,-62.509079,-78.799412,1535659.375,580.504868,1787450.375,36884.400391,410.633026,985.833984,79.99407,4106.330322,330.025009,302.707947,'class 2'
297,875.856262,8039.633789,1060,-51703244,8129.53418,-6009.534424,-0.990169,2.05819052294144E14,207987648,286.572495,908.299377,7869.685791,1297.519958,-49111689,8209.057373,-5614.017456,-0.991539,2.95176559919104E14,198211608,31452.594727,7677.406738,3710056,255788.328125,245.135201,1104.772095,6823.651611,2189.487183,-34074766,8083.533203,-3704.55896,-0.999828,6.30912693829632E14,141545560,41.437294,64876.583984,4952.110229,2501966.5,55940.837891,268.61499,855.407349,5804.876099,4429.458496,-13213271,8834.862061,24.055054,-0.82786,3.598397774757888E15,82721572,17.957504,-23.47979,887380.40625,726.176743,1354873.625,29492.166992,293.245529,605.731812,112.06818,2932.455322,171.733444,246.587845,'class 2'
275.5,1127.931122,11704.021484,3563,-69453046,12192.557129,-5066.557373,-1.319474,6.188471676829696E15,297954592,275.167847,1192.604767,11347.010742,3378.48877,-66425436,11784.050293,-5027.072876,-1.316509,4.980152689754112E15,282714400,45173.683594,10150.59375,2020632.5625,176409.617188,278.704819,1500.175293,9052.080811,2148.231323,-45665532,8996.332031,-4699.869385,-1.305817,9.6324397563904E14,187675856,-3.536972,15065.468262,4678.751953,1472469.25,48364.152344,308.105576,1211.022278,3910.10022,171.792358,-9380139,3276.077393,-2932.492554,-1.22713,4.5846714384384E13,38665956,-32.937729,-29.400757,463090.015625,1488.844299,976751.90625,28842.878906,276.465988,575.481812,115.931816,2764.65979,168.686279,201.637848,'class 2'
174,1447.004211,12761.669434,8293,-49328794,16490.359375,95.640381,-0.077445,1.8413052542058496E16,270093024,184.308815,1496.061584,12346.861816,7646.861572,-49298724,15680.584961,-386.861938,-0.074832,1.5108328073986048E16,259288008,53593.701172,9070.813721,1048965.375,135241.003906,240.179092,1711.601379,9634.402344,4085.45166,-40019946,10757.214844,-2586.311707,-0.064208,3.097400356896768E15,178475520,-55.870277,12623.617188,1990.770508,826817.15625,49248.150391,304.872864,1326.968933,3967.182495,-657.688965,-8194817.75,2225.62793,-3541.005859,-0.045447,1.6431021293568E13,33263297,-120.564049,-64.693771,214643.269531,3411.457764,674883.0625,34205.352539,254.560349,570.631836,89.227272,2545.603394,174.989281,186.045456,'class 2'
101.5,1210.961945,10408.86084,9419,-21206862,15924.574219,2913.425415,1.148698,1.655896857903104E16,174310632,111.490036,1258.478455,10155.841797,8923.086914,-22938979.5,15394.337402,2451.836304,1.150696,1.4340814465400832E16,171769312,47221.677734,6091.812012,581246.015625,127890.894531,169.569153,1483.472656,8267.589355,5799.475342,-25706977,11620.287109,-21.336456,1.167557,4.502415424356352E15,136628560,-58.079117,12785.776367,1094.182098,473101.15625,58197.003906,251.235489,1264.890625,3499.404663,340.455017,-7782382.75,3161.780884,-2480.87085,1.180395,2.2465628602368E13,31840298,-139.745453,-81.666336,86253.28125,8919.829834,456135.421875,44446.992188,224.169655,557.134796,54.717392,2241.696533,186.117271,145.693184,'class 2'
91,848.627075,5903.055298,5331,-9652594,9578.922119,1083.07782,0.875693,4.320919484891136E15,77353306,93.154289,856.371887,5965.982788,5390.041748,-10569536,9714.792725,1065.290649,0.875772,4.20031032721408E15,79781370,29438.739258,3283.746704,507201.265625,118408.589844,111.968712,976.320862,5897.092041,5048.20166,-13921515,9513.445313,582.958107,0.890803,2.561301029060608E15,82515096,-18.814423,10576.929199,958.457153,341400.875,64886.060547,172.407715,1024.408325,3139.989746,1758.51886,-6421040,4457.977417,-940.939751,0.895107,9.7193971154944E13,29194891,-79.253426,-60.439003,42419.845703,13871.859863,318319.84375,55958.376953,187.104553,529.662048,29.035574,1871.045532,188.317078,89.272728,'class 2'
79,641.855896,2698.744263,891,-5912546,3354.44989,-1572.449768,0.685863,8.7555402170368E13,25949594,77.291952,613.382629,2792.861145,1204.876923,-6022415.25,3715.752014,-1305.998169,0.685074,1.27122871144448E14,27175082,12831.713623,1382.46817,801788.46875,90780.933594,70.704847,553.464462,3446.243408,2697.048584,-6353977.5,5494.830322,-100.733253,0.691831,4.16892538847232E14,34109758.5,6.587105,11795.92627,1247.901215,387415.5625,56741.599609,100.531326,665.748154,3437.677734,3055.75061,-3795996.625,5551.130127,560.37104,0.637986,2.35845806194688E14,24944666,-23.239374,-29.826479,68635.927734,10244.015869,256763.898438,60418.554688,143.706314,497.749985,11.295455,1437.06311,172.349503,51.892044,'class 2'
0.5,38.041095,564.885895,514,-103276,884.818329,143.181664,1.145888,385721664000,732056,0.696492,40.423562,586.341461,553.400391,-90582.087402,923.368408,183.432365,1.164705,395660425216,714697.046875,2148.223785,70.264473,2098618.375,411999.609375,2.646679,54.046947,844.128143,925.097656,20291.183594,1341.58197,508.613297,1.342447,695146479616,775818.3125,-1.950187,52909.084961,1184.070801,956405.65625,228043.453125,23.704972,251.577438,4720.790894,5472.826416,3109598.3125,7588.54248,3357.110107,-1.340888,1.188771603152896E15,22228129.5,-23.008481,-21.058293,240432.679688,27081.638672,495480.1875,127306.828125,73.252483,194.745453,6.227273,732.524841,65.921532,54.364775,'class 2'
5.5,155.358364,1156.598633,1133,-214058,1873.081055,392.918877,1.055084,4081880924160,2288146,6.254858,154.598831,1188.631653,1179.716705,-195450.554688,1925.592773,433.840652,1.066027,4651100995584,2342922.1875,2145.055573,73.393223,1323337.90625,330200.640625,11.907203,167.537067,1419.298584,1456.150787,-170264.644531,2286.17572,626.1259,1.122815,9.8127085568E12,3048183.5625,-5.652344,10697.907715,1418.273438,739882.15625,168044.953125,35.488279,262.628845,2602.520508,2864.535278,603211.953125,4079.681763,1649.388733,-0.133759,4.6858168696832E13,5983647.25,-29.233421,-23.581077,164856.363281,22456.301758,475314.8125,100327.175781,84.58807,265.5,3.475,845.880707,95.697803,45.4,'class 2'
19.5,325.666176,2436.598145,2779,757894,3991.509644,1566.490295,1.103126,8.0014755495936E13,6281386,21.639584,331.55204,2510.217102,2824.480164,561980.59375,4117.379272,1531.580963,1.097873,9.5929346031616E13,7250535.625,8534.381226,412.709042,831785.625,247867.210938,35.813356,396.61013,2921.203735,2972.521851,-991583.28125,4717.508667,1227.534973,1.105605,1.91241431023616E14,13841867.5,-14.173773,5872.000977,1089.068634,559347.421875,118634.089844,78.736502,563.701508,2732.713989,2372.685303,-1885876.359375,4139.990356,605.38018,1.172203,7.2695175708672E13,13176154.75,-57.096918,-42.923145,104052.730469,18304.880859,439171.78125,77295.054688,126.621056,379.376083,10.55,1266.210571,141.549484,68.426136,'class 2'
51,697.566299,5881.029297,6292,-4504116,9749.118652,2834.881226,1.075688,4.310423658561536E15,62677232,56.575951,724.777756,5883.626221,6177.361084,-5520807.25,9731.162598,2623.559326,1.064124,4.164890319126528E15,64736083,26617.741211,2630.597961,549428.421875,169002.28125,92.469248,898.538849,5594.788452,5099.9823,-10070248.875,8942.833008,1257.131622,1.050892,2.343849586327552E15,67518100,-35.893297,9875.75293,725.303528,418459.546875,80697.201172,161.134537,964.011169,3110.704834,1714.758484,-5491799.75,4208.660278,-779.143318,1.069054,7.0563047407616E13,25271246,-104.558586,-68.665289,61900.496094,14708.648926,392673.484375,58739.039063,178.390976,470.260864,28.042392,1783.90979,174.893402,98.319321,'class 2'
